LCLid,Age,Sex,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min,Label
u5q0jnpn,69,M,19-12-19,0.401,0.662312498,3.835,48,0.709127123,31.7909999,0.1,0
548yclab,64,M,20-12-19,0.3515,0.521979163,2.2019999,48,0.461421819,25.0549998,0.097,0
he7l0w4o,72,M,17-09-19,0.338,0.452826087,1.227,23,0.339768324,10.415,0.044,1
d0gb2b4r,69,M,18-09-19,0.224,0.246333333,0.921,48,0.187854327,11.824,0.041,0
wk2u2a9w,56,M,19-09-19,0.3125,0.407458335,1.5470001,48,0.368833069,19.5580001,0.039,0
9pesnlrt,62,M,20-09-19,0.2325,0.319166669,1.8150001,48,0.329669885,15.3200001,0.041,0
qzdcje5w,67,M,21-09-19,0.2395,0.334854167,1.41,48,0.329306427,16.073,0.041,1
fr7iktd4,57,M,22-09-19,0.0965,0.166999998,1.4069999,48,0.244013853,8.0159999,0.039,0
f7ky61ds,69,M,23-09-19,0.227,0.393770835,2.112,48,0.48550747,18.9010001,0.048,1
qtn3ukf4,51,M,24-09-19,0.375,0.405354167,1.878,48,0.329892084,19.457,0.038,1
y48t5ki2,48,M,25-09-19,0.271,0.390458333,1.5880001,48,0.361075815,18.742,0.05,1
xpog8ghu,69,M,26-09-19,0.1865,0.295687502,2.6930001,48,0.424806559,14.1930001,0.039,1
o49ah12j,69,M,27-09-19,0.1965,0.322125004,1.3940001,48,0.303712127,15.4620002,0.054,1
ld06k56y,64,M,28-09-19,0.241,0.373458333,2.303,48,0.410611529,17.926,0.056,0
wivzfv6t,57,M,29-09-19,0.1615,0.306104169,1.181,48,0.309805245,14.6930001,0.042,0
ee7q7jhv,53,M,30-09-19,0.2585,0.505708329,1.857,48,0.525164647,24.2739998,0.055,0
8ctsa9sd,37,M,01-10-19,0.3385,0.436645831,2.1099999,48,0.423091073,20.9589999,0.041,0
8kl5wyms,67,M,02-10-19,0.2795,0.335395833,1.443,48,0.293185929,16.099,0.044,0
tf1qyty3,74,M,03-10-19,0.3545,0.444958331,2.0039999,48,0.397928188,21.3579999,0.04,1
cz42gvhy,63,M,04-10-19,0.2675,0.430020833,1.318,48,0.417807422,20.641,0.041,0
jzke8fop,58,M,05-10-19,0.3285,0.372958333,1.322,48,0.307372112,17.902,0.048,1
39yvniki,61,M,06-10-19,0.292,0.318979167,1.386,48,0.227256485,15.311,0.074,1
108refnh,64,M,07-10-19,0.2695,0.498083333,2.3789999,48,0.559020106,23.908,0.097,0
6u6ff1d7,58,M,08-10-19,0.4775,0.468541669,2.1930001,48,0.402876209,22.4900001,0.04,1
35ujxvjo,60,M,09-10-19,0.213,0.363604167,2.2839999,48,0.408823358,17.453,0.04,0
86uauafy,57,M,10-10-19,0.2425,0.4136875,1.545,48,0.427864472,19.857,0.04,0
6yz5ko85,55,M,11-10-19,0.337,0.464375,2.404,48,0.473314732,22.29,0.049,0
343l2ha7,55,M,12-10-19,0.2535,0.3288125,1.377,48,0.29113539,15.783,0.04,1
vl5t4ztc,56,M,13-10-19,0.2255,0.401479169,2.4960001,48,0.411777165,19.2710001,0.084,0
nxeye1wd,57,M,14-10-19,0.3325,0.49025,1.691,48,0.42753885,23.532,0.085,1
28mtmw2z,61,M,15-10-19,0.3655,0.501520829,1.9170001,48,0.486511371,24.0729998,0.042,0
w49cqg60,61,M,16-10-19,0.368,0.456208333,1.676,48,0.413497432,21.898,0.04,1
a18rch1f,74,M,17-10-19,0.303,0.318541667,1.189,48,0.262684825,15.29,0.04,1
2beyphz7,68,M,18-10-19,0.4215,0.43675,1.747,48,0.376178913,20.964,0.042,0
uv7g3liw,51,F,19-10-19,0.302,0.360583333,1.161,48,0.282114948,17.308,0.045,0
0jyzk5kt,62,M,20-10-19,0.16,0.2459375,2.118,48,0.320674715,11.805,0.039,0
hp0bp19e,53,M,21-10-19,0.2395,0.377416667,1.977,48,0.441434019,18.116,0.041,0
l2pfl776,62,M,22-10-19,0.378,0.431875,1.475,48,0.339542159,20.73,0.041,1
mwzz1db5,46,M,23-10-19,0.2625,0.3459375,1.786,48,0.356642822,16.605,0.046,0
1h6jz1h5,54,M,24-10-19,0.4425,0.517520829,1.9119999,48,0.450544387,24.8409998,0.042,0
5byak3tw,62,M,25-10-19,0.3345,0.438875,1.425,48,0.359043031,21.066,0.04,0
ya2hidlu,55,M,26-10-19,0.3335,0.374958335,1.154,48,0.294795062,17.9980001,0.049,0
du2m30zw,58,M,27-10-19,0.294,0.381895833,1.92,48,0.38452813,18.331,0.039,1
8kuovpcs,62,M,28-10-19,0.3995,0.549833338,2.168,48,0.534024485,26.3920002,0.041,1
73vsu07m,70,M,29-10-19,0.386,0.4859375,1.96,48,0.471222828,23.325,0.042,1
f5ka7eru,67,M,30-10-19,0.401,0.540062498,2.6889999,48,0.591688251,25.9229999,0.04,0
0p6x4lwx,57,M,31-10-19,0.35,0.499687502,2.378,48,0.594185132,23.9850001,0.047,0
442gq3k5,64,M,01-11-19,0.374,0.426270835,1.704,48,0.392959681,20.4610001,0.039,0
vl296i1b,74,M,02-11-19,0.328,0.452291665,1.705,48,0.424079774,21.7099999,0.05,0
ughtuxpu,65,M,03-11-19,0.3125,0.317645833,1.087,48,0.252663386,15.247,0.039,0
nhvftcvo,56,M,04-11-19,0.3675,0.459250002,2.332,48,0.474396127,22.0440001,0.053,0
57es391o,59,M,05-11-19,0.377,0.399229167,1.753,48,0.357314704,19.163,0.04,1
m81xn0fs,60,M,06-11-19,0.3055,0.468229169,1.87,48,0.448715107,22.4750001,0.04,0
sn1a7ikq,63,M,07-11-19,0.324,0.319083333,1.003,48,0.218363335,15.316,0.052,1
y9yz8xrh,59,M,08-11-19,0.2795,0.351666665,1.512,48,0.357972022,16.8799999,0.042,1
kgbvld0y,53,M,09-11-19,0.3715,0.374333331,1.4349999,48,0.310336964,17.9679999,0.04,1
3u77cp37,44,M,10-11-19,0.3875,0.455583331,1.975,48,0.426310083,21.8679999,0.043,1
0gt21051,61,M,11-11-19,0.4165,0.507749996,1.994,48,0.465017061,24.3719998,0.039,1
6io780dm,57,M,12-11-19,0.38,0.426124998,1.479,48,0.362723185,20.4539999,0.04,0
d3a06n3f,71,M,13-11-19,0.289,0.3830625,1.863,48,0.352610532,18.387,0.045,1
8bectoh5,46,M,14-11-19,0.391,0.485979167,1.854,48,0.429413479,23.327,0.04,0
ak11d8zi,53,M,15-11-19,0.481,0.562145831,2.0179999,48,0.500419563,26.9829999,0.048,0
ifnc53my,64,F,16-11-19,0.3695,0.373791667,1.599,48,0.33971427,17.942,0.045,0
8seknsaq,40,M,17-11-19,0.3975,0.4653125,1.61,48,0.387798541,22.335,0.039,1
ujtb7xgz,67,M,18-11-19,0.505,0.611020835,2.0090001,48,0.544562469,29.3290001,0.044,0
9b6yz3f4,48,M,19-11-19,0.298,0.386937502,2.6010001,48,0.444103717,18.5730001,0.037,1
ioth30hh,43,M,20-11-19,0.4165,0.429999998,1.456,48,0.318360556,20.6399999,0.038,1
dp61v1ro,47,M,21-11-19,0.3555,0.397208333,1.478,48,0.331961608,19.066,0.04,1
gdra8xhj,54,M,22-11-19,0.383,0.461291671,2.2720001,48,0.417533395,22.1420002,0.04,0
85pu5mvm,48,M,23-11-19,0.2705,0.323229167,1.779,48,0.313056534,15.515,0.04,1
rn6rtu38,46,M,24-11-19,0.385,0.443583333,1.637,48,0.384982942,21.292,0.039,1
mcuk184k,51,M,25-11-19,0.5255,0.608979167,2.845,48,0.594536386,29.231,0.04,0
tloaa3v1,58,M,26-11-19,0.1815,0.351395833,1.368,48,0.323872627,16.867,0.041,1
pdnunlc9,71,M,27-11-19,0.3975,0.450125,1.3789999,48,0.354906976,21.606,0.04,0
qa8fxbpe,57,M,28-11-19,0.4285,0.483895833,1.669,48,0.414919487,23.227,0.05,1
c0v2iive,66,M,29-11-19,0.384,0.453416667,1.5319999,48,0.360349583,21.764,0.057,0
gerhieav,37,M,30-11-19,0.409,0.393208333,1.332,48,0.310206792,18.874,0.039,0
qzkpik3z,59,M,01-12-19,0.2445,0.353166669,1.9910001,48,0.401994945,16.9520001,0.038,0
rxn5lges,50,M,02-12-19,0.5535,0.555104165,2.0079999,48,0.467851181,26.6449999,0.038,1
05lnj3w0,48,M,03-12-19,0.3045,0.445458338,1.1950001,48,0.35587585,21.3820002,0.04,1
p5sig1en,61,M,04-12-19,0.4365,0.540541669,1.603,48,0.391134249,25.9460001,0.054,0
finpjfuz,59,M,05-12-19,0.424,0.461833335,2.0350001,48,0.337085537,22.1680001,0.112,1
jvs25q21,42,M,06-12-19,0.458,0.450041667,1.553,48,0.295518294,21.602,0.111,1
zmxmo1q8,48,M,07-12-19,0.3965,0.409041667,1.104,48,0.275176304,19.634,0.049,1
urm6lnzy,40,M,08-12-19,0.272,0.431020833,2.082,48,0.43568569,20.689,0.056,1
kc8hw8ql,62,M,09-12-19,0.6045,0.667416665,2.1099999,48,0.581893158,32.0359999,0.046,0
y0m1utug,44,M,10-12-19,0.347,0.401687502,1.599,48,0.34095256,19.2810001,0.048,0
dqgj9hee,46,M,11-12-19,0.2905,0.341895831,1.2029999,48,0.265485998,16.4109999,0.049,0
j7fx64k1,59,M,12-12-19,0.3605,0.457416665,2.7539999,48,0.506843112,21.9559999,0.053,1
qifqc89z,58,M,13-12-19,0.4685,0.521250002,2.1240001,48,0.448693027,25.0200001,0.063,0
1xacvavs,49,M,14-12-19,0.3775,0.491854167,2.3900001,48,0.529714817,23.609,0.054,0
yz5rr9wn,44,M,15-12-19,0.4045,0.447229167,1.829,48,0.397672122,21.467,0.047,1
cbzd8ybv,66,M,16-12-19,0.584,0.645666673,2.3499999,48,0.600211969,30.9920003,0.048,1
1fl0we2a,65,M,17-12-19,0.3655,0.430541667,1.597,48,0.326027212,20.666,0.102,1
epz7fvnx,42,M,18-12-19,0.342,0.35675,1.279,48,0.306751164,17.124,0.047,0
u4649rtx,52,M,19-12-19,0.5385,0.463833333,2.161,48,0.411242711,22.264,0.042,1
pbjme09f,65,M,20-12-19,0.4835,0.533854167,1.603,48,0.299477132,25.625,0.221,0
77hizppz,63,M,21-12-19,0.318,0.47583334,2.1300001,48,0.44665688,22.8400003,0.054,0
tg0tczni,45,M,22-12-19,0.5695,0.598729165,1.7589999,48,0.33478298,28.7389999,0.227,0
etpgwzrn,41,M,23-12-19,0.4675,0.465583333,1.441,48,0.352766322,22.348,0.052,1
i74ohn9v,61,M,24-12-19,0.4445,0.458645835,1.6950001,48,0.382359451,22.0150001,0.053,0
kgaglp72,60,M,25-12-19,0.944,0.880354165,2.707,48,0.676925166,42.2569999,0.054,0
0mtmodmo,59,M,26-12-19,0.807,0.723416667,2.1530001,48,0.455348775,34.724,0.12,1
2o4m99mv,62,M,27-12-19,0.5835,0.626250002,1.7970001,48,0.402879562,30.0600001,0.176,0
j6q2q0ko,57,M,28-12-19,0.391,0.447854169,2.188,48,0.434403924,21.4970001,0.061,1
nge1itgk,51,M,29-12-19,0.371,0.479562498,2.3859999,48,0.505493553,23.0189999,0.063,0
31zn1fyt,44,M,30-12-19,0.3725,0.491,1.696,48,0.444773861,23.568,0.039,1
92wtqk53,60,M,31-12-19,0.227,0.4433125,1.837,48,0.419872734,21.279,0.051,1
vl3stglz,63,M,01-01-20,0.452,0.541979167,1.628,48,0.458673503,26.015,0.037,1
8t0jvrts,57,F,02-01-20,0.445,0.484062502,2.526,48,0.495042722,23.2350001,0.039,1
57av5x3o,51,M,03-01-20,0.302,0.409875002,2.358,48,0.455419224,19.6740001,0.044,1
hedazg99,58,F,04-01-20,0.2885,0.348625,1.5,48,0.309219032,16.734,0.038,0
987w5i6t,44,M,05-01-20,0.427,0.461583335,1.7640001,48,0.406443315,22.1560001,0.043,0
yhoyu4fw,47,M,06-01-20,0.497,0.599124998,2.5439999,48,0.606091578,28.7579999,0.037,0
q2lpwjt8,61,M,07-01-20,0.356,0.389083333,1.355,48,0.31272521,18.676,0.041,0
xphifkmq,57,M,08-01-20,0.399,0.458666667,1.726,48,0.393460119,22.016,0.04,0
26f0xddj,70,M,09-01-20,0.372,0.455479167,2.154,48,0.425048282,21.863,0.037,0
a11ztdpg,76,M,10-01-20,0.471,0.50775,1.552,48,0.353502204,24.372,0.11,0
gt2pwc9b,67,M,11-01-20,0.422,0.408041667,1.161,48,0.230864053,19.586,0.105,1
l2gho0qf,45,M,12-01-20,0.4795,0.591812496,3.0650001,48,0.64858916,28.4069998,0.106,0
g9cccwo1,45,M,13-01-20,0.4535,0.561729169,2.9460001,48,0.509858636,26.9630001,0.111,0
tnroeb1b,39,M,14-01-20,0.402,0.452604167,1.702,48,0.41098852,21.725,0.047,1
fvfl0bn1,42,M,15-01-20,0.393,0.510374998,1.625,48,0.433385511,24.4979999,0.049,1
j9m5wk5q,56,M,16-01-20,0.3335,0.3849375,1.878,48,0.362618046,18.477,0.048,1
x6m02voy,58,M,17-01-20,0.382,0.478395835,2.029,48,0.459455174,22.9630001,0.058,0
lcuma3eh,35,M,18-01-20,0.4665,0.560312498,2.0869999,48,0.487812878,26.8949999,0.062,1
4o84iira,58,M,19-01-20,0.447,0.418583338,2.0120001,48,0.408733339,20.0920002,0.045,0
qol5poan,41,M,20-01-20,0.3955,0.555250002,1.867,48,0.513616736,26.6520001,0.052,0
t7txxn99,57,M,21-01-20,0.4025,0.514062504,1.714,48,0.433160751,24.6750002,0.047,0
41i20yuy,42,M,22-01-20,0.34,0.432395833,1.614,48,0.361845432,20.755,0.049,0
4by61id3,62,M,23-01-20,0.4,0.505874998,1.59,48,0.436576602,24.2819999,0.047,0
3kxszvha,59,M,24-01-20,0.373,0.434145833,1.839,48,0.375316377,20.839,0.054,1
uf7b9azg,41,M,25-01-20,0.306,0.307833333,1.097,48,0.228780517,14.776,0.046,0
t3etupgh,50,M,26-01-20,0.3125,0.400729165,1.675,48,0.412043771,19.2349999,0.048,1
bn2loscc,59,M,27-01-20,0.3155,0.496624996,2.273,48,0.529544182,23.8379998,0.063,1
sh7fn4z4,61,M,28-01-20,0.433,0.3945625,1.482,48,0.306551922,18.939,0.048,0
0ynor3i5,54,M,29-01-20,0.469,0.5385625,2.372,48,0.449328573,25.851,0.057,0
zhry4h3a,54,M,30-01-20,0.2655,0.411958327,1.6799999,48,0.412086167,19.7739997,0.047,1
jfbtjg83,52,M,31-01-20,0.3735,0.4726875,1.424,48,0.384464542,22.689,0.047,1
r8jki3x4,47,M,01-02-20,0.3525,0.412666665,1.5549999,48,0.343989808,19.8079999,0.054,1
7njgmdd1,66,M,02-02-20,0.355,0.419083333,3.642,48,0.554793035,20.116,0.054,1
d69o3z8d,58,M,03-02-20,0.415,0.462895829,1.972,48,0.45728231,22.2189998,0.048,0
qc6941pm,64,M,04-02-20,0.4175,0.514520835,1.511,48,0.38232948,24.6970001,0.119,0
ww6uedar,50,M,05-02-20,0.3475,0.4029375,1.273,48,0.341630658,19.341,0.047,1
505i9na8,44,M,06-02-20,0.3875,0.488062504,2.4030001,48,0.463241936,23.4270002,0.124,1
ucxm2b2l,67,M,07-02-20,0.404,0.498312502,1.698,48,0.389512694,23.9190001,0.124,0
fn4gzsw1,49,M,08-02-20,0.306,0.374104167,1.355,48,0.308028407,17.957,0.065,0
aof7xy13,57,M,09-02-20,0.3135,0.457770831,3.1099999,48,0.548627067,21.9729999,0.05,0
k4q6nx73,63,M,10-02-20,0.3645,0.479083331,1.942,48,0.466188792,22.9959999,0.057,1
m9evk9i5,48,M,11-02-20,0.3995,0.454333333,1.567,48,0.33439188,21.808,0.052,0
sa5snfby,51,M,12-02-20,0.3515,0.377229167,1.535,48,0.307444943,18.107,0.047,0
gruevlu5,60,M,13-02-20,0.3595,0.371166667,1.538,48,0.284321988,17.816,0.049,1
a0kh4kap,59,M,14-02-20,0.3365,0.449729167,3.158,48,0.526407404,21.587,0.049,0
6yvdv1xk,45,M,15-02-20,0.337,0.442708335,2.7360001,48,0.486209971,21.2500001,0.061,1
pgy1a1d5,55,M,16-02-20,0.2685,0.2854375,1.563,48,0.264273626,13.701,0.046,0
oh7usp68,41,M,17-02-20,0.2875,0.482687496,1.7589999,48,0.464417819,23.1689998,0.049,1
2ma564ej,60,M,18-02-20,0.274,0.337583333,1.668,48,0.30989702,16.204,0.047,0
f7lm2o14,54,M,19-02-20,0.2715,0.394458335,1.807,48,0.410203482,18.9340001,0.053,0
daheoyro,42,M,20-02-20,0.3,0.354583333,1.211,48,0.290346369,17.02,0.047,0
olcuq6tm,49,M,21-02-20,0.2865,0.488687502,3.8010001,48,0.667913375,23.4570001,0.049,0
qos9vu3r,46,M,22-02-20,0.365,0.493625,2.8299999,48,0.589499624,23.694,0.064,0
zgka74sr,56,M,23-02-20,0.4325,0.478124998,2.1059999,48,0.428019857,22.9499999,0.049,1
d8n0aokl,66,M,24-02-20,0.436,0.592541671,3.707,48,0.693608855,28.4420002,0.048,0
ee7lhyzr,56,M,25-02-20,0.3545,0.4069375,1.65,48,0.321705985,19.533,0.058,1
nof2qx93,49,M,26-02-20,0.3585,0.498875002,1.795,48,0.46744888,23.9460001,0.048,1
ddv86eoy,54,M,27-02-20,0.3275,0.3914375,1.677,48,0.326806398,18.789,0.056,1
mrst93rh,57,M,28-02-20,0.359,0.432541667,1.423,48,0.324480531,20.762,0.05,1
1e3pthel,65,M,01-03-20,0.342,0.352125002,1.0700001,48,0.271715723,16.9020001,0.046,0
qav5okgk,54,M,02-03-20,0.2245,0.376687498,2.046,48,0.441530269,18.0809999,0.046,0
zwslhjju,54,M,03-03-20,0.4365,0.579458333,2.651,48,0.573846816,27.814,0.059,0
ufjjengt,62,M,04-03-20,0.3635,0.500208338,1.971,48,0.493156147,24.0100002,0.047,1
ycs5rtoc,52,M,05-03-20,0.373,0.468541665,1.395,48,0.412910061,22.4899999,0.049,0
uvv06b4n,52,F,06-03-20,0.35,0.454375002,1.714,48,0.413015001,21.8100001,0.046,1
0jxffygz,60,M,07-03-20,0.311,0.377604165,1.1849999,48,0.300596758,18.1249999,0.047,0
febjiiwn,63,M,08-03-20,0.3465,0.463666665,2.3429999,48,0.418883529,22.2559999,0.061,0
mlrzfbc0,66,M,09-03-20,0.254,0.313791665,1.6339999,48,0.312636886,15.0619999,0.04,1
6jyv0q5e,42,M,10-03-20,0.1465,0.400645835,1.84,48,0.49934551,19.2310001,0.077,0
d67qcln4,64,F,11-03-20,0.2855,0.330666667,1.778,48,0.323278375,15.872,0.046,0
ulwo6i38,54,M,12-03-20,0.3995,0.428541667,1.83,48,0.357046153,20.57,0.04,0
k59gdemp,46,M,13-03-20,0.2665,0.3816875,2.401,48,0.423748578,18.321,0.041,0
vb3hygtv,67,M,14-03-20,0.288,0.397958338,2.3110001,48,0.446309654,19.1020002,0.04,0
t9ssj0uo,56,M,15-03-20,0.4785,0.513062502,1.446,48,0.408174894,24.6270001,0.038,0
klsl1nzn,34,M,16-03-20,0.1995,0.349374998,2.2449999,48,0.442482188,16.7699999,0.037,1
f9cgt2z3,57,F,17-03-20,0.2735,0.378041669,1.429,48,0.361256852,18.1460001,0.048,1
rw2vmlno,64,M,18-03-20,0.3745,0.483729169,2.47,48,0.505058615,23.2190001,0.038,0
p93gd7rj,59,M,19-03-20,0.3015,0.366958333,1.4,48,0.337586992,17.614,0.038,1
m1wm72do,50,F,20-03-20,0.2585,0.321104167,1.281,48,0.263462561,15.413,0.039,0
2ocz784l,51,M,21-03-20,0.4705,0.547333331,2.0179999,48,0.441819554,26.2719999,0.038,0
f7usy52w,54,M,22-03-20,0.3655,0.408958333,1.415,48,0.353012866,19.63,0.04,1
crolji1q,53,M,23-03-20,0.2505,0.270229167,1.094,48,0.209638721,12.971,0.039,1
gfccstoz,52,M,24-03-20,0.2055,0.352208331,2.0209999,48,0.431317023,16.9059999,0.045,0
ta2b91or,40,F,25-03-20,0.268,0.358145833,1.572,48,0.310004666,17.191,0.055,0
etifey83,58,M,26-03-20,0.288,0.378791665,2.1949999,48,0.389237978,18.1819999,0.04,1
r8m6cgv8,41,M,27-03-20,0.341,0.4136875,1.383,48,0.363627363,19.857,0.038,1
v5y9s97b,41,M,28-03-20,0.3955,0.572812506,2.2290001,48,0.509249927,27.4950003,0.038,0
e67ky5tr,50,M,29-03-20,0.2635,0.394958335,1.549,48,0.398557082,18.9580001,0.039,1
2gws9j3g,54,F,30-03-20,0.191,0.230958333,1.1,48,0.202204232,11.086,0.047,0
9i798wge,64,F,31-03-20,0.1675,0.217270835,1.529,48,0.255802352,10.4290001,0.047,1
vimfj9s8,51,M,01-04-20,0.216,0.410479169,2.4990001,48,0.495210001,19.7030001,0.047,0
tatae3hs,46,M,02-04-20,0.2575,0.388499996,2.3099999,48,0.460933728,18.6479998,0.038,1
s7kzp795,55,M,03-04-20,0.317,0.346958333,1.306,48,0.265926798,16.654,0.038,0
dme792yo,45,M,04-04-20,0.283,0.434687502,1.72,48,0.439073845,20.8650001,0.037,0
qusjlntc,56,M,05-04-20,0.3915,0.462708329,2.6849999,48,0.512173033,22.2099998,0.046,1
uxltqopq,66,M,06-04-20,0.2905,0.358791667,1.362,48,0.299135631,17.222,0.042,0
1vvlzuue,38,M,07-04-20,0.2985,0.366416669,1.3430001,48,0.299839669,17.5880001,0.052,0
unr44dvp,62,M,08-04-20,0.3265,0.466895831,2.4489999,48,0.511745157,22.4109999,0.038,1
asuxx1ln,55,F,09-04-20,0.2515,0.380145835,2.1789999,48,0.439655184,18.2470001,0.037,0
yff0lw9n,58,F,10-04-20,0.3535,0.461458335,2.359,48,0.51646347,22.1500001,0.038,1
2o7e7r94,43,F,11-04-20,0.3265,0.392604167,1.674,48,0.403291024,18.845,0.038,1
vzbh457k,64,F,12-04-20,0.369,0.538479167,3.0780001,48,0.597661406,25.847,0.042,0
lnabmwgp,50,M,13-04-20,0.288,0.304354165,1.322,48,0.247911653,14.6089999,0.037,1
tlluxd11,53,F,14-04-20,0.3675,0.503208333,1.709,48,0.428342672,24.154,0.038,1
9egy68c0,45,M,15-04-20,0.3465,0.396333331,1.699,48,0.350186652,19.0239999,0.049,1
d0l0nqgh,65,M,16-04-20,0.264,0.297208333,1.073,48,0.231494861,14.266,0.039,0
hadwwjkx,69,F,17-04-20,0.327,0.461145833,1.952,48,0.462341129,22.135,0.04,1
vuvgvz4n,69,M,18-04-20,0.227,0.351979167,1.367,48,0.343159568,16.895,0.039,0
gkl708nu,67,M,19-04-20,0.3695,0.4409375,1.393,48,0.364081205,21.165,0.041,0
x6bvjkbk,68,M,20-04-20,0.141,0.335145833,1.847,48,0.415504614,16.087,0.039,0
pt3b4yc7,34,M,21-04-20,0.126,0.280958333,1.478,48,0.346732895,13.486,0.049,0
lpf9lpky,62,M,22-04-20,0.294,0.411333333,1.436,48,0.338412083,19.744,0.077,1
av8b8g8c,51,M,23-04-20,0.2345,0.353541665,2.4519999,48,0.400033443,16.9699999,0.039,1
dgd0b4st,46,M,24-04-20,0.295,0.415229167,2.404,48,0.428151854,19.931,0.039,0
53tl0sea,67,M,25-04-20,0.1165,0.284000002,2.7980001,48,0.443976818,13.6320001,0.048,0
2eq24jth,50,F,26-04-20,0.288,0.404375,1.589,48,0.369520887,19.41,0.047,1
h2e6h076,42,M,27-04-20,0.2385,0.3188125,3.717,48,0.532047377,15.303,0.047,1
6z2avwqx,56,M,28-04-20,0.2375,0.367145835,1.415,48,0.342547656,17.6230001,0.06,0
ks7s0uhf,41,M,29-04-20,0.339,0.419833331,2.1359999,48,0.387146636,20.1519999,0.038,1
7fwzohmu,42,M,30-04-20,0.392,0.417604167,1.568,48,0.327360868,20.045,0.037,0
qjmyc2tu,53,M,01-05-20,0.2645,0.3430625,1.303,48,0.279102544,16.467,0.041,0
mx0lk0d8,43,M,02-05-20,0.273,0.347604167,2.053,48,0.383767757,16.685,0.042,0
m20jn63j,56,M,03-05-20,0.255,0.367937496,1.678,48,0.373623956,17.6609998,0.038,0
9m903raz,52,F,04-05-20,0.2975,0.354770831,1.7359999,48,0.373032604,17.0289999,0.09,1
u0w518yg,62,M,05-05-20,0.3365,0.3303125,1.307,48,0.247936261,15.855,0.054,0
qkedjzqs,70,M,06-05-20,0.358,0.471958333,2.7820001,48,0.532814449,22.654,0.037,0
uqxnyt25,54,F,07-05-20,0.411,0.493020833,1.732,48,0.38746923,23.665,0.04,1
a67st6gy,70,F,08-05-20,0.291,0.342770835,1.54,48,0.293267746,16.4530001,0.038,1
vjre36nt,54,F,09-05-20,0.315,0.346104167,1.133,48,0.255392084,16.613,0.041,1
e6401p1p,35,F,10-05-20,0.2245,0.362791665,1.558,48,0.344251324,17.4139999,0.047,0
73sxbpng,48,M,11-05-20,0.0935,0.198791665,1.801,48,0.311858183,9.5419999,0.047,0
5omt75qr,55,F,12-05-20,0.253,0.387687502,1.66,48,0.400474146,18.6090001,0.047,0
cjzecgrb,58,F,13-05-20,0.2825,0.325416667,1.321,48,0.268270254,15.62,0.039,1
3wwgjug6,54,M,14-05-20,0.278,0.420749998,2.1259999,48,0.42613929,20.1959999,0.07,0
cn7qo7hb,69,M,15-05-20,0.331,0.433437502,1.776,48,0.382892684,20.8050001,0.05,1
5mka22hr,77,F,16-05-20,0.241,0.360291669,1.938,48,0.409944627,17.2940001,0.039,0
v5surcw0,68,M,17-05-20,0.262,0.408583335,2.4200001,48,0.478570482,19.6120001,0.049,1
2gsso3p5,58,F,18-05-20,0.28,0.2969375,1.115,48,0.17065486,14.253,0.047,0
q9nlwflu,60,M,19-05-20,0.218,0.430437504,3.1070001,48,0.573326697,20.6610002,0.057,1
1zzyfmkb,51,M,20-05-20,0.3255,0.429645833,2.0680001,48,0.405142087,20.623,0.039,1
rqohygq6,55,M,21-05-20,0.3185,0.488145833,1.745,48,0.458816748,23.431,0.05,1
isw6jeir,52,F,22-05-20,0.2705,0.352541667,1.404,48,0.317457785,16.922,0.04,0
z1mg2kc0,60,F,23-05-20,0.316,0.483479167,2.921,48,0.526736197,23.207,0.039,0
xagh68jc,58,M,24-05-20,0.3545,0.531416667,1.8710001,48,0.472363672,25.508,0.048,0
avvxppzm,64,M,25-05-20,0.128,0.213208331,1.9349999,48,0.318176573,10.2339999,0.036,1
ua9xagq3,37,F,26-05-20,0.0975,0.177250002,1.1900001,48,0.213800723,8.5080001,0.045,0
dy21jno8,59,M,27-05-20,0.1885,0.295708335,2.8640001,48,0.434362101,14.1940001,0.045,1
jbb4qlab,51,F,28-05-20,0.341,0.486812504,2,48,0.491846405,23.3670002,0.037,1
jrbyxc2o,43,F,29-05-20,0.293,0.346395835,1.466,48,0.32257335,16.6270001,0.036,1
8mvsqh6t,58,M,30-05-20,0.2905,0.377416665,2.5639999,48,0.429357343,18.1159999,0.036,0
ku5v5cbm,29,M,31-05-20,0.3245,0.407354167,2.5220001,48,0.435416535,19.553,0.043,1
f84gjxm1,41,F,01-06-20,0.1595,0.276708333,2.687,48,0.411020782,13.282,0.045,1
k751ryv4,63,F,02-06-20,0.118,0.273208333,1.229,48,0.29880186,13.114,0.043,1
qkwo747o,51,M,03-06-20,0.2405,0.387166669,2.6040001,48,0.47711119,18.5840001,0.048,1
9qjnhn8h,54,M,04-06-20,0.2865,0.333375002,1.3710001,48,0.264994478,16.0020001,0.051,1
grmef7ab,44,M,05-06-20,0.23,0.330458331,2.7079999,48,0.446399865,15.8619999,0.041,1
fzpuu59i,54,M,06-06-20,0.256,0.325374998,2.2449999,48,0.329024117,15.6179999,0.071,0
nhrzc7tj,65,M,07-06-20,0.304,0.364645833,1.342,48,0.319206829,17.503,0.038,0
mib0dy32,57,M,08-06-20,0.2775,0.3375625,1.079,48,0.181014271,16.203,0.152,0
6wyb431b,63,M,09-06-20,0.118,0.3355,1.971,48,0.440690464,16.104,0.046,0
dc6xbxha,35,M,10-06-20,0.228,0.27775,1.253,48,0.240481919,13.332,0.041,0
